Step : 1	Numberions : 38
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
  O7+		184.21	21.41	3.45	3.45	2.43	2.43	449.40	16.00	7.00		0.00
  O8+		172.71	25.28	3.23	3.23	2.86	2.86	480.43	16.00	8.00		0.00
  N4+		228.03	11.31	4.31	4.31	1.50	1.50	363.17	14.00	4.00		0.00
  N5+		203.77	15.05	3.84	3.84	1.72	1.72	406.04	14.00	5.00		0.00
  N6+		186.25	18.90	3.50	3.50	2.14	2.14	444.79	14.00	6.00		0.00
  N7+		172.86	22.85	3.24	3.24	2.58	2.58	480.43	14.00	7.00		0.00
 Ne7+		205.78	18.09	3.84	3.84	2.10	2.10	401.96	20.00	7.00		0.00
 Ne8+		192.62	21.64	3.59	3.59	2.50	2.50	429.71	20.00	8.00		0.00
 Mg5+		266.92	10.40	4.97	4.97	1.50	1.50	310.12	24.00	5.00		0.00
 Mg6+		242.73	13.45	4.53	4.53	1.60	1.60	339.72	24.00	6.00		0.00
 Mg7+		224.41	16.64	4.18	4.18	1.96	1.96	366.94	24.00	7.00		0.00
 Mg8+		209.91	19.95	3.91	3.91	2.33	2.33	392.27	24.00	8.00		0.00
 Mg9+		198.07	23.37	3.69	3.69	2.72	2.72	416.07	24.00	9.00		0.00
Mg10+		188.17	26.87	3.50	3.50	3.11	3.11	438.57	24.00	10.00		0.00
Mg11+		179.73	30.46	3.34	3.34	3.51	3.51	459.98	24.00	11.00		0.00
Mg12+		172.43	34.12	3.20	3.20	3.92	3.92	480.43	24.00	12.00		0.00
 Si6+		266.09	11.91	4.93	4.93	1.50	1.50	314.52	28.00	6.00		0.00
 Si7+		245.11	14.88	4.55	4.55	1.78	1.78	339.72	28.00	7.00		0.00
 Si8+		228.63	17.97	4.25	4.25	2.13	2.13	363.17	28.00	8.00		0.00
 Si9+		215.26	21.17	4.00	4.00	2.50	2.50	385.20	28.00	9.00		0.00
Si10+		204.12	24.47	3.79	3.79	2.87	2.87	406.04	28.00	10.00		0.00
Si11+		194.68	27.85	3.61	3.61	3.25	3.25	425.86	28.00	11.00		0.00
Si12+		186.54	31.29	3.46	3.46	3.63	3.63	444.79	28.00	12.00		0.00
  S6+		285.84	10.92	5.27	5.27	1.50	1.50	294.20	32.00	6.00		0.00
  S7+		262.94	13.70	4.86	4.86	1.66	1.66	317.78	32.00	7.00		0.00
  S8+		245.03	16.59	4.54	4.54	1.99	1.99	339.72	32.00	8.00		0.00
  S9+		230.54	19.57	4.27	4.27	2.34	2.34	360.32	32.00	9.00		0.00
 S10+		218.47	22.66	4.05	4.05	2.69	2.69	379.81	32.00	10.00		0.00
 S11+		208.23	25.83	3.86	3.86	3.05	3.05	398.35	32.00	11.00		0.00
 S12+		199.42	29.08	3.70	3.70	3.41	3.41	416.07	32.00	12.00		0.00
 Ca7+		298.32	11.35	5.45	5.45	1.50	1.50	284.23	40.00	7.00		0.00
 Ca8+		277.38	13.81	5.08	5.08	1.72	1.72	303.85	40.00	8.00		0.00
 Ca9+		260.45	16.37	4.78	4.78	2.02	2.02	322.28	40.00	9.00		0.00
Ca10+		246.43	19.01	4.53	4.53	2.32	2.32	339.72	40.00	10.00		0.00
Ca11+		234.57	21.73	4.32	4.32	2.63	2.63	356.30	40.00	11.00		0.00
Ca12+		224.36	24.52	4.13	4.13	2.96	2.96	372.14	40.00	12.00		0.00
Ca13+		215.45	27.38	3.97	3.97	3.28	3.28	387.34	40.00	13.00		0.00
Ca14+		207.59	30.32	3.82	3.82	3.62	3.62	401.96	40.00	14.00		0.00
 Fe8+		337.58	10.13	6.01	6.01	1.50	1.50	256.80	56.00	8.00		0.00
 Fe9+		315.88	12.00	5.65	5.65	1.58	1.58	272.38	56.00	9.00		0.00
Fe10+		297.84	14.01	5.35	5.35	1.82	1.82	287.11	56.00	10.00		0.00
Fe11+		282.75	16.07	5.09	5.09	2.07	2.07	301.13	56.00	11.00		0.00
Fe12+		269.86	18.18	4.87	4.87	2.32	2.32	314.52	56.00	12.00		0.00
Fe13+		258.69	20.34	4.67	4.67	2.58	2.58	327.36	56.00	13.00		0.00
Fe14+		248.88	22.56	4.50	4.50	2.84	2.84	339.72	56.00	14.00		0.00
Fe15+		240.17	24.82	4.35	4.35	3.11	3.11	351.64	56.00	15.00		0.00
Fe16+		232.39	27.12	4.21	4.21	3.38	3.38	363.17	56.00	16.00		0.00
Fe17+		225.38	29.46	4.08	4.08	3.66	3.66	374.35	56.00	17.00		0.00
Fe18+		219.00	31.89	3.97	3.97	3.94	3.94	385.20	56.00	18.00		0.00
Fe19+		213.16	34.36	3.87	3.87	4.23	4.23	395.76	56.00	19.00		0.00
Fe20+		207.81	36.86	3.77	3.77	4.53	4.53	406.04	56.00	20.00		0.00
Fe21+		202.90	39.39	3.68	3.68	4.82	4.82	416.07	56.00	21.00		0.00
Fe22+		198.30	42.06	3.60	3.60	5.13	5.13	425.86	56.00	22.00		0.00
Fe23+		194.03	44.78	3.52	3.52	5.44	5.44	435.43	56.00	23.00		0.00
Fe24+		190.07	47.53	3.45	3.45	5.76	5.76	444.79	56.00	24.00		0.00
Fe25+		186.36	50.32	3.38	3.38	6.08	6.08	453.96	56.00	25.00		0.00
Fe26+		182.89	53.13	3.32	3.32	6.40	6.40	462.96	56.00	26.00		0.00
Step : 41	Numberions : 63
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		151.11	 8.14	2.83	2.83	1.50	1.50	535.19	3.00	2.00		0.00
 He2+		173.09	 7.95	3.28	3.28	1.50	1.50	463.49	4.00	2.00		0.00
  C4+		211.62	12.14	4.00	4.00	1.50	1.50	378.44	12.00	4.00		0.00
  C5+		189.64	15.98	3.57	3.57	1.81	1.81	423.11	12.00	5.00		0.00
  C6+		173.67	19.94	3.25	3.25	2.25	2.25	463.49	12.00	6.00		0.00
  O5+		218.16	13.80	4.11	4.11	1.59	1.59	366.42	16.00	5.00		0.00
  O6+		199.26	17.48	3.74	3.74	2.00	2.00	401.40	16.00	6.00		0.00
  O7+		184.84	21.23	3.46	3.46	2.42	2.42	433.56	16.00	7.00		0.00
  O8+		173.36	25.07	3.24	3.24	2.84	2.84	463.49	16.00	8.00		0.00
  N4+		228.65	11.21	4.33	4.33	1.50	1.50	350.37	14.00	4.00		0.00
  N5+		204.39	14.92	3.85	3.85	1.70	1.70	391.72	14.00	5.00		0.00
  N6+		186.89	18.74	3.51	3.51	2.13	2.13	429.11	14.00	6.00		0.00
  N7+		173.50	22.66	3.25	3.25	2.56	2.56	463.49	14.00	7.00		0.00
 Ne7+		206.41	17.93	3.85	3.85	2.09	2.09	387.79	20.00	7.00		0.00
 Ne8+		193.26	21.45	3.60	3.60	2.48	2.48	414.56	20.00	8.00		0.00
 Mg5+		267.57	10.30	4.99	4.99	1.50	1.50	299.18	24.00	5.00		0.00
 Mg6+		243.37	13.32	4.54	4.54	1.58	1.58	327.74	24.00	6.00		0.00
 Mg7+		225.05	16.48	4.20	4.20	1.94	1.94	354.00	24.00	7.00		0.00
 Mg8+		210.54	19.77	3.92	3.92	2.31	2.31	378.44	24.00	8.00		0.00
 Mg9+		198.71	23.16	3.70	3.70	2.69	2.69	401.40	24.00	9.00		0.00
Mg10+		188.81	26.63	3.51	3.51	3.08	3.08	423.11	24.00	10.00		0.00
Mg11+		180.37	30.19	3.35	3.35	3.48	3.48	443.76	24.00	11.00		0.00
Mg12+		173.08	33.82	3.21	3.21	3.89	3.89	463.49	24.00	12.00		0.00
 Si6+		266.78	11.79	4.95	4.95	1.50	1.50	303.43	28.00	6.00		0.00
 Si7+		245.78	14.73	4.57	4.57	1.77	1.77	327.74	28.00	7.00		0.00
 Si8+		229.31	17.79	4.26	4.26	2.12	2.12	350.37	28.00	8.00		0.00
 Si9+		215.91	20.97	4.01	4.01	2.48	2.48	371.62	28.00	9.00		0.00
Si10+		204.78	24.24	3.80	3.80	2.84	2.84	391.72	28.00	10.00		0.00
Si11+		195.34	27.59	3.62	3.62	3.22	3.22	410.84	28.00	11.00		0.00
Si12+		187.20	31.00	3.47	3.47	3.60	3.60	429.11	28.00	12.00		0.00
  S6+		286.55	10.81	5.29	5.29	1.50	1.50	283.83	32.00	6.00		0.00
  S7+		263.63	13.56	4.88	4.88	1.65	1.65	306.57	32.00	7.00		0.00
  S8+		245.72	16.42	4.55	4.55	1.98	1.98	327.74	32.00	8.00		0.00
  S9+		231.19	19.39	4.29	4.29	2.32	2.32	347.62	32.00	9.00		0.00
 S10+		219.13	22.44	4.06	4.06	2.66	2.66	366.42	32.00	10.00		0.00
 S11+		208.89	25.59	3.87	3.87	3.02	3.02	384.31	32.00	11.00		0.00
 S12+		200.07	28.81	3.71	3.71	3.38	3.38	401.40	32.00	12.00		0.00
 Ca7+		299.08	11.23	5.47	5.47	1.50	1.50	274.21	40.00	7.00		0.00
 Ca8+		278.09	13.67	5.10	5.10	1.70	1.70	293.14	40.00	8.00		0.00
 Ca9+		261.15	16.21	4.80	4.80	2.00	2.00	310.92	40.00	9.00		0.00
Ca10+		247.12	18.83	4.54	4.54	2.30	2.30	327.74	40.00	10.00		0.00
Ca11+		235.25	21.52	4.33	4.33	2.61	2.61	343.73	40.00	11.00		0.00
Ca12+		225.03	24.28	4.14	4.14	2.93	2.93	359.02	40.00	12.00		0.00
Ca13+		216.12	27.12	3.98	3.98	3.26	3.26	373.68	40.00	13.00		0.00
Ca14+		208.26	30.03	3.83	3.83	3.59	3.59	387.79	40.00	14.00		0.00
 Fe9+		316.74	11.87	5.67	5.67	1.57	1.57	262.78	56.00	9.00		0.00
Fe10+		298.66	13.86	5.36	5.36	1.81	1.81	276.99	56.00	10.00		0.00
Fe11+		283.54	15.90	5.10	5.10	2.05	2.05	290.51	56.00	11.00		0.00
Fe12+		270.64	17.99	4.88	4.88	2.30	2.30	303.43	56.00	12.00		0.00
Fe13+		259.43	20.14	4.69	4.69	2.56	2.56	315.82	56.00	13.00		0.00
Fe14+		249.60	22.34	4.51	4.51	2.82	2.82	327.74	56.00	14.00		0.00
Fe15+		240.90	24.58	4.36	4.36	3.09	3.09	339.24	56.00	15.00		0.00
Fe16+		233.12	26.86	4.22	4.22	3.36	3.36	350.37	56.00	16.00		0.00
Fe17+		226.10	29.17	4.10	4.10	3.63	3.63	361.15	56.00	17.00		0.00
Fe18+		219.71	31.58	3.98	3.98	3.91	3.91	371.62	56.00	18.00		0.00
Fe19+		213.87	34.02	3.88	3.88	4.20	4.20	381.80	56.00	19.00		0.00
Fe20+		208.52	36.50	3.78	3.78	4.49	4.49	391.72	56.00	20.00		0.00
Fe21+		203.60	39.01	3.69	3.69	4.78	4.78	401.40	56.00	21.00		0.00
Fe22+		199.00	41.65	3.61	3.61	5.09	5.09	410.84	56.00	22.00		0.00
Fe23+		194.73	44.34	3.53	3.53	5.40	5.40	420.08	56.00	23.00		0.00
Fe24+		190.77	47.07	3.46	3.46	5.71	5.71	429.11	56.00	24.00		0.00
Fe25+		187.06	49.83	3.39	3.39	6.03	6.03	437.96	56.00	25.00		0.00
Fe26+		183.58	52.62	3.33	3.33	6.35	6.35	446.63	56.00	26.00		0.00
Step : 42	Numberions : 62
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		151.72	 8.09	2.83	2.83	1.50	1.50	516.32	3.00	2.00		0.00
 He2+		173.66	 7.90	3.28	3.28	1.50	1.50	447.15	4.00	2.00		0.00
  C4+		212.18	12.04	4.02	4.02	1.50	1.50	365.10	12.00	4.00		0.00
  C5+		190.22	15.85	3.58	3.58	1.80	1.80	408.19	12.00	5.00		0.00
  C6+		174.27	19.78	3.26	3.26	2.23	2.23	447.15	12.00	6.00		0.00
  O5+		218.73	13.68	4.12	4.12	1.58	1.58	353.50	16.00	5.00		0.00
  O6+		199.85	17.34	3.75	3.75	1.99	1.99	387.24	16.00	6.00		0.00
  O7+		185.43	21.06	3.47	3.47	2.40	2.40	418.27	16.00	7.00		0.00
  O8+		173.95	24.88	3.25	3.25	2.82	2.82	447.15	16.00	8.00		0.00
  N4+		229.21	11.12	4.34	4.34	1.50	1.50	338.01	14.00	4.00		0.00
  N5+		204.96	14.80	3.87	3.87	1.69	1.69	377.91	14.00	5.00		0.00
  N6+		187.47	18.60	3.52	3.52	2.11	2.11	413.98	14.00	6.00		0.00
  N7+		174.10	22.49	3.25	3.25	2.54	2.54	447.15	14.00	7.00		0.00
 Ne7+		207.01	17.77	3.86	3.86	2.07	2.07	374.11	20.00	7.00		0.00
 Ne8+		193.86	21.27	3.61	3.61	2.46	2.46	399.94	20.00	8.00		0.00
 Mg5+		268.18	10.20	5.00	5.00	1.50	1.50	288.63	24.00	5.00		0.00
 Mg6+		243.97	13.20	4.55	4.55	1.57	1.57	316.18	24.00	6.00		0.00
 Mg7+		225.64	16.34	4.21	4.21	1.93	1.93	341.52	24.00	7.00		0.00
 Mg8+		211.14	19.60	3.94	3.94	2.30	2.30	365.10	24.00	8.00		0.00
 Mg9+		199.31	22.96	3.71	3.71	2.67	2.67	387.24	24.00	9.00		0.00
Mg10+		189.41	26.41	3.52	3.52	3.06	3.06	408.19	24.00	10.00		0.00
Mg11+		180.99	29.93	3.36	3.36	3.46	3.46	428.11	24.00	11.00		0.00
Mg12+		173.69	33.54	3.22	3.22	3.86	3.86	447.15	24.00	12.00		0.00
 Si6+		267.43	11.67	4.96	4.96	1.50	1.50	292.73	28.00	6.00		0.00
 Si7+		246.40	14.59	4.58	4.58	1.75	1.75	316.18	28.00	7.00		0.00
 Si8+		229.91	17.63	4.27	4.27	2.10	2.10	338.01	28.00	8.00		0.00
 Si9+		216.52	20.78	4.02	4.02	2.46	2.46	358.52	28.00	9.00		0.00
Si10+		205.39	24.03	3.81	3.81	2.82	2.82	377.91	28.00	10.00		0.00
Si11+		195.94	27.36	3.64	3.64	3.20	3.20	396.36	28.00	11.00		0.00
Si12+		187.81	30.74	3.48	3.48	3.58	3.58	413.98	28.00	12.00		0.00
  S6+		287.20	10.70	5.31	5.31	1.50	1.50	273.82	32.00	6.00		0.00
  S7+		264.27	13.43	4.89	4.89	1.64	1.64	295.76	32.00	7.00		0.00
  S8+		246.33	16.27	4.57	4.57	1.96	1.96	316.18	32.00	8.00		0.00
  S9+		231.80	19.21	4.30	4.30	2.30	2.30	335.36	32.00	9.00		0.00
 S10+		219.74	22.24	4.08	4.08	2.64	2.64	353.50	32.00	10.00		0.00
 S11+		209.51	25.36	3.88	3.88	3.00	3.00	370.76	32.00	11.00		0.00
 S12+		200.68	28.56	3.72	3.72	3.36	3.36	387.24	32.00	12.00		0.00
 Ca7+		299.76	11.12	5.48	5.48	1.50	1.50	264.54	40.00	7.00		0.00
 Ca8+		278.75	13.54	5.11	5.11	1.69	1.69	282.80	40.00	8.00		0.00
 Ca9+		261.78	16.06	4.81	4.81	1.98	1.98	299.96	40.00	9.00		0.00
Ca10+		247.75	18.65	4.56	4.56	2.29	2.29	316.18	40.00	10.00		0.00
Ca11+		235.88	21.32	4.34	4.34	2.59	2.59	331.61	40.00	11.00		0.00
Ca12+		225.66	24.06	4.15	4.15	2.91	2.91	346.36	40.00	12.00		0.00
Ca13+		216.75	26.88	3.99	3.99	3.23	3.23	360.50	40.00	13.00		0.00
Ca14+		208.89	29.76	3.84	3.84	3.56	3.56	374.11	40.00	14.00		0.00
Fe10+		299.41	13.72	5.38	5.38	1.79	1.79	267.22	56.00	10.00		0.00
Fe11+		284.26	15.74	5.12	5.12	2.04	2.04	280.27	56.00	11.00		0.00
Fe12+		271.32	17.82	4.90	4.90	2.29	2.29	292.73	56.00	12.00		0.00
Fe13+		260.12	19.95	4.70	4.70	2.54	2.54	304.68	56.00	13.00		0.00
Fe14+		250.28	22.13	4.53	4.53	2.80	2.80	316.18	56.00	14.00		0.00
Fe15+		241.56	24.35	4.37	4.37	3.06	3.06	327.28	56.00	15.00		0.00
Fe16+		233.78	26.61	4.23	4.23	3.33	3.33	338.01	56.00	16.00		0.00
Fe17+		226.75	28.91	4.11	4.11	3.60	3.60	348.42	56.00	17.00		0.00
Fe18+		220.37	31.28	3.99	3.99	3.88	3.88	358.52	56.00	18.00		0.00
Fe19+		214.52	33.71	3.89	3.89	4.17	4.17	368.34	56.00	19.00		0.00
Fe20+		209.18	36.17	3.79	3.79	4.46	4.46	377.91	56.00	20.00		0.00
Fe21+		204.25	38.66	3.70	3.70	4.75	4.75	387.24	56.00	21.00		0.00
Fe22+		199.66	41.26	3.62	3.62	5.05	5.05	396.36	56.00	22.00		0.00
Fe23+		195.39	43.93	3.54	3.54	5.36	5.36	405.26	56.00	23.00		0.00
Fe24+		191.41	46.64	3.47	3.47	5.67	5.67	413.98	56.00	24.00		0.00
Fe25+		187.70	49.37	3.40	3.40	5.99	5.99	422.52	56.00	25.00		0.00
Fe26+		184.24	52.14	3.34	3.34	6.31	6.31	430.88	56.00	26.00		0.00
Step : 43	Numberions : 59
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		152.31	 8.04	2.84	2.84	1.50	1.50	498.12	3.00	2.00		0.00
 He2+		174.20	 7.85	3.29	3.29	1.50	1.50	431.38	4.00	2.00		0.00
  C4+		212.69	11.95	4.03	4.03	1.50	1.50	352.22	12.00	4.00		0.00
  C5+		190.75	15.74	3.59	3.59	1.78	1.78	393.80	12.00	5.00		0.00
  C6+		174.82	19.64	3.27	3.27	2.22	2.22	431.38	12.00	6.00		0.00
  O5+		219.26	13.57	4.13	4.13	1.57	1.57	341.04	16.00	5.00		0.00
  O6+		200.39	17.20	3.77	3.77	1.97	1.97	373.59	16.00	6.00		0.00
  O7+		185.98	20.90	3.48	3.48	2.38	2.38	403.52	16.00	7.00		0.00
  O8+		174.52	24.69	3.25	3.25	2.81	2.81	431.38	16.00	8.00		0.00
  N4+		229.71	11.03	4.35	4.35	1.50	1.50	326.10	14.00	4.00		0.00
  N5+		205.49	14.69	3.88	3.88	1.68	1.68	364.59	14.00	5.00		0.00
  N6+		188.02	18.46	3.53	3.53	2.10	2.10	399.38	14.00	6.00		0.00
  N7+		174.67	22.32	3.26	3.26	2.53	2.53	431.38	14.00	7.00		0.00
 Ne7+		207.57	17.63	3.87	3.87	2.06	2.06	360.92	20.00	7.00		0.00
 Ne8+		194.42	21.10	3.62	3.62	2.45	2.45	385.84	20.00	8.00		0.00
 Mg5+		268.71	10.11	5.01	5.01	1.50	1.50	278.46	24.00	5.00		0.00
 Mg6+		244.51	13.08	4.57	4.57	1.56	1.56	305.03	24.00	6.00		0.00
 Mg7+		226.18	16.20	4.22	4.22	1.91	1.91	329.48	24.00	7.00		0.00
 Mg8+		211.68	19.44	3.95	3.95	2.28	2.28	352.22	24.00	8.00		0.00
 Mg9+		199.85	22.78	3.72	3.72	2.66	2.66	373.59	24.00	9.00		0.00
Mg10+		189.97	26.20	3.53	3.53	3.04	3.04	393.80	24.00	10.00		0.00
Mg11+		181.55	29.70	3.37	3.37	3.43	3.43	413.02	24.00	11.00		0.00
Mg12+		174.26	33.28	3.22	3.22	3.83	3.83	431.38	24.00	12.00		0.00
 Si6+		267.97	11.57	4.98	4.98	1.50	1.50	282.41	28.00	6.00		0.00
 Si7+		246.95	14.47	4.59	4.59	1.74	1.74	305.03	28.00	7.00		0.00
 Si8+		230.46	17.48	4.29	4.29	2.08	2.08	326.10	28.00	8.00		0.00
 Si9+		217.08	20.61	4.04	4.04	2.44	2.44	345.88	28.00	9.00		0.00
Si10+		205.95	23.83	3.82	3.82	2.80	2.80	364.59	28.00	10.00		0.00
Si11+		196.52	27.13	3.65	3.65	3.18	3.18	382.38	28.00	11.00		0.00
Si12+		188.39	30.49	3.49	3.49	3.55	3.55	399.38	28.00	12.00		0.00
  S7+		264.83	13.31	4.91	4.91	1.62	1.62	285.33	32.00	7.00		0.00
  S8+		246.88	16.13	4.58	4.58	1.95	1.95	305.03	32.00	8.00		0.00
  S9+		232.36	19.05	4.31	4.31	2.28	2.28	323.54	32.00	9.00		0.00
 S10+		220.29	22.06	4.09	4.09	2.63	2.63	341.04	32.00	10.00		0.00
 S11+		210.07	25.15	3.89	3.89	2.98	2.98	357.68	32.00	11.00		0.00
 S12+		201.25	28.33	3.73	3.73	3.34	3.34	373.59	32.00	12.00		0.00
 Ca8+		279.33	13.42	5.13	5.13	1.68	1.68	272.83	40.00	8.00		0.00
 Ca9+		262.38	15.91	4.82	4.82	1.97	1.97	289.38	40.00	9.00		0.00
Ca10+		248.32	18.49	4.57	4.57	2.27	2.27	305.03	40.00	10.00		0.00
Ca11+		236.45	21.14	4.35	4.35	2.58	2.58	319.92	40.00	11.00		0.00
Ca12+		226.23	23.86	4.17	4.17	2.89	2.89	334.15	40.00	12.00		0.00
Ca13+		217.32	26.65	4.00	4.00	3.21	3.21	347.79	40.00	13.00		0.00
Ca14+		209.47	29.52	3.85	3.85	3.54	3.54	360.92	40.00	14.00		0.00
Fe11+		284.90	15.60	5.13	5.13	2.02	2.02	270.38	56.00	11.00		0.00
Fe12+		271.95	17.66	4.91	4.91	2.27	2.27	282.41	56.00	12.00		0.00
Fe13+		260.74	19.77	4.71	4.71	2.52	2.52	293.94	56.00	13.00		0.00
Fe14+		250.90	21.93	4.54	4.54	2.78	2.78	305.03	56.00	14.00		0.00
Fe15+		242.17	24.14	4.38	4.38	3.04	3.04	315.74	56.00	15.00		0.00
Fe16+		234.38	26.38	4.24	4.24	3.31	3.31	326.10	56.00	16.00		0.00
Fe17+		227.36	28.66	4.12	4.12	3.58	3.58	336.13	56.00	17.00		0.00
Fe18+		220.98	31.01	4.00	4.00	3.86	3.86	345.88	56.00	18.00		0.00
Fe19+		215.13	33.42	3.90	3.90	4.14	4.14	355.35	56.00	19.00		0.00
Fe20+		209.77	35.86	3.80	3.80	4.43	4.43	364.59	56.00	20.00		0.00
Fe21+		204.85	38.33	3.71	3.71	4.72	4.72	373.59	56.00	21.00		0.00
Fe22+		200.27	40.90	3.63	3.63	5.01	5.01	382.38	56.00	22.00		0.00
Fe23+		196.00	43.55	3.55	3.55	5.32	5.32	390.98	56.00	23.00		0.00
Fe24+		192.02	46.23	3.48	3.48	5.63	5.63	399.38	56.00	24.00		0.00
Fe25+		188.31	48.95	3.41	3.41	5.95	5.95	407.62	56.00	25.00		0.00
Fe26+		184.84	51.70	3.35	3.35	6.26	6.26	415.69	56.00	26.00		0.00
Step : 44	Numberions : 57
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
3He2+		152.86	 7.99	2.85	2.85	1.50	1.50	480.56	3.00	2.00		0.00
 He2+		174.69	 7.80	3.30	3.30	1.50	1.50	416.17	4.00	2.00		0.00
  C4+		213.15	11.87	4.04	4.04	1.50	1.50	339.80	12.00	4.00		0.00
  C5+		191.26	15.63	3.60	3.60	1.77	1.77	379.91	12.00	5.00		0.00
  C6+		175.35	19.51	3.28	3.28	2.20	2.20	416.17	12.00	6.00		0.00
  O5+		219.73	13.47	4.14	4.14	1.56	1.56	329.01	16.00	5.00		0.00
  O6+		200.88	17.08	3.77	3.77	1.96	1.96	360.42	16.00	6.00		0.00
  O7+		186.50	20.76	3.49	3.49	2.37	2.37	389.30	16.00	7.00		0.00
  O8+		175.06	24.52	3.26	3.26	2.79	2.79	416.17	16.00	8.00		0.00
  N4+		230.17	10.95	4.36	4.36	1.50	1.50	314.60	14.00	4.00		0.00
  N5+		205.97	14.59	3.89	3.89	1.67	1.67	351.73	14.00	5.00		0.00
  N6+		188.53	18.33	3.54	3.54	2.09	2.09	385.30	14.00	6.00		0.00
  N7+		175.19	22.17	3.27	3.27	2.51	2.51	416.17	14.00	7.00		0.00
 Ne7+		208.07	17.49	3.88	3.88	2.04	2.04	348.20	20.00	7.00		0.00
 Ne8+		194.94	20.94	3.63	3.63	2.43	2.43	372.24	20.00	8.00		0.00
 Mg5+		269.17	10.03	5.03	5.03	1.50	1.50	268.64	24.00	5.00		0.00
 Mg6+		244.97	12.98	4.58	4.58	1.55	1.55	294.28	24.00	6.00		0.00
 Mg7+		226.66	16.08	4.23	4.23	1.90	1.90	317.86	24.00	7.00		0.00
 Mg8+		212.18	19.29	3.96	3.96	2.26	2.26	339.80	24.00	8.00		0.00
 Mg9+		200.37	22.61	3.73	3.73	2.64	2.64	360.42	24.00	9.00		0.00
Mg10+		190.49	26.01	3.54	3.54	3.02	3.02	379.91	24.00	10.00		0.00
Mg11+		182.09	29.48	3.37	3.37	3.41	3.41	398.46	24.00	11.00		0.00
Mg12+		174.80	33.04	3.23	3.23	3.81	3.81	416.17	24.00	12.00		0.00
 Si6+		268.48	11.47	4.99	4.99	1.50	1.50	272.45	28.00	6.00		0.00
 Si7+		247.45	14.35	4.60	4.60	1.73	1.73	294.28	28.00	7.00		0.00
 Si8+		230.97	17.34	4.30	4.30	2.07	2.07	314.60	28.00	8.00		0.00
 Si9+		217.59	20.45	4.05	4.05	2.42	2.42	333.68	28.00	9.00		0.00
Si10+		206.47	23.65	3.83	3.83	2.78	2.78	351.73	28.00	10.00		0.00
Si11+		197.04	26.93	3.65	3.65	3.15	3.15	368.90	28.00	11.00		0.00
Si12+		188.92	30.27	3.50	3.50	3.53	3.53	385.30	28.00	12.00		0.00
  S7+		265.32	13.20	4.92	4.92	1.61	1.61	275.27	32.00	7.00		0.00
  S8+		247.38	16.00	4.59	4.59	1.94	1.94	294.28	32.00	8.00		0.00
  S9+		232.87	18.89	4.32	4.32	2.27	2.27	312.13	32.00	9.00		0.00
 S10+		220.81	21.88	4.10	4.10	2.61	2.61	329.01	32.00	10.00		0.00
 S11+		210.58	24.96	3.90	3.90	2.96	2.96	345.07	32.00	11.00		0.00
 S12+		201.77	28.11	3.74	3.74	3.31	3.31	360.42	32.00	12.00		0.00
 Ca9+		262.89	15.78	4.84	4.84	1.96	1.96	279.18	40.00	9.00		0.00
Ca10+		248.84	18.34	4.58	4.58	2.25	2.25	294.28	40.00	10.00		0.00
Ca11+		236.97	20.97	4.36	4.36	2.56	2.56	308.64	40.00	11.00		0.00
Ca12+		226.76	23.67	4.18	4.18	2.87	2.87	322.37	40.00	12.00		0.00
Ca13+		217.86	26.44	4.01	4.01	3.19	3.19	335.53	40.00	13.00		0.00
Ca14+		210.00	29.28	3.86	3.86	3.52	3.52	348.20	40.00	14.00		0.00
Fe12+		272.52	17.51	4.92	4.92	2.25	2.25	272.45	56.00	12.00		0.00
Fe13+		261.31	19.60	4.72	4.72	2.51	2.51	283.57	56.00	13.00		0.00
Fe14+		251.46	21.75	4.55	4.55	2.76	2.76	294.28	56.00	14.00		0.00
Fe15+		242.73	23.94	4.40	4.40	3.02	3.02	304.61	56.00	15.00		0.00
Fe16+		234.94	26.16	4.26	4.26	3.29	3.29	314.60	56.00	16.00		0.00
Fe17+		227.92	28.43	4.13	4.13	3.56	3.56	324.28	56.00	17.00		0.00
Fe18+		221.53	30.76	4.01	4.01	3.83	3.83	333.68	56.00	18.00		0.00
Fe19+		215.69	33.15	3.91	3.91	4.11	4.11	342.83	56.00	19.00		0.00
Fe20+		210.34	35.57	3.81	3.81	4.40	4.40	351.73	56.00	20.00		0.00
Fe21+		205.41	38.03	3.72	3.72	4.69	4.69	360.42	56.00	21.00		0.00
Fe22+		200.84	40.56	3.64	3.64	4.98	4.98	368.90	56.00	22.00		0.00
Fe23+		196.56	43.20	3.56	3.56	5.29	5.29	377.19	56.00	23.00		0.00
Fe24+		192.59	45.86	3.49	3.49	5.59	5.59	385.30	56.00	24.00		0.00
Fe25+		188.88	48.56	3.42	3.42	5.91	5.91	393.25	56.00	25.00		0.00
Fe26+		185.42	51.28	3.35	3.35	6.22	6.22	401.04	56.00	26.00		0.00
Step : 45	Numberions : 52
