Step : 1	Numberions : 38
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
Si9+		172.68	36.49	3.45	3.45	3.65	3.65	848.49	28.00	9.00		0.00
Si10+		163.85	41.76	3.28	3.28	4.18	4.18	894.39	28.00	10.00		0.00
Si11+		156.30	47.15	3.13	3.13	4.71	4.71	938.04	28.00	11.00		0.00
Si12+		149.76	52.62	3.00	3.00	5.26	5.26	979.75	28.00	12.00		0.00
S5+		249.03	15.63	4.98	4.98	1.56	1.56	591.58	32.00	5.00		0.00
S6+		226.59	20.04	4.53	4.53	2.00	2.00	648.04	32.00	6.00		0.00
S7+		209.41	24.63	4.19	4.19	2.46	2.46	699.97	32.00	7.00		0.00
S8+		195.71	29.38	3.91	3.91	2.94	2.94	748.30	32.00	8.00		0.00
S9+		184.45	34.28	3.69	3.69	3.43	3.43	793.69	32.00	9.00		0.00
S10+		175.00	39.27	3.50	3.50	3.93	3.93	836.62	32.00	10.00		0.00
S11+		166.91	44.37	3.34	3.34	4.44	4.44	877.46	32.00	11.00		0.00
S12+		159.89	49.57	3.20	3.20	4.96	4.96	916.47	32.00	12.00		0.00
Ca6+		253.61	17.26	5.07	5.07	1.73	1.73	579.63	40.00	6.00		0.00
Ca7+		234.24	21.27	4.68	4.68	2.13	2.13	626.07	40.00	7.00		0.00
Ca8+		218.80	25.41	4.38	4.38	2.54	2.54	669.30	40.00	8.00		0.00
Ca9+		206.12	29.69	4.12	4.12	2.97	2.97	709.90	40.00	9.00		0.00
Ca10+		195.47	34.11	3.91	3.91	3.41	3.41	748.30	40.00	10.00		0.00
Ca11+		186.37	38.65	3.73	3.73	3.86	3.86	784.82	40.00	11.00		0.00
Ca12+		178.48	43.29	3.57	3.57	4.33	4.33	819.72	40.00	12.00		0.00
Ca13+		171.55	48.03	3.43	3.43	4.80	4.80	853.19	40.00	13.00		0.00
Ca14+		165.41	52.85	3.31	3.31	5.28	5.28	885.40	40.00	14.00		0.00
Fe6+		300.13	13.56	6.00	6.00	1.50	1.50	489.88	56.00	6.00		0.00
Fe7+		276.63	16.66	5.53	5.53	1.67	1.67	529.13	56.00	7.00		0.00
Fe8+		258.04	19.95	5.16	5.16	1.99	1.99	565.66	56.00	8.00		0.00
Fe9+		242.88	23.33	4.86	4.86	2.33	2.33	599.97	56.00	9.00		0.00
Fe10+		230.20	26.80	4.60	4.60	2.68	2.68	632.43	56.00	10.00		0.00
Fe11+		219.40	30.36	4.39	4.39	3.04	3.04	663.29	56.00	11.00		0.00
Fe12+		210.06	34.00	4.20	4.20	3.40	3.40	692.79	56.00	12.00		0.00
Fe13+		201.87	37.72	4.04	4.04	3.77	3.77	721.08	56.00	13.00		0.00
Fe14+		194.61	41.56	3.89	3.89	4.16	4.16	748.30	56.00	14.00		0.00
Fe15+		188.13	45.47	3.76	3.76	4.55	4.55	774.56	56.00	15.00		0.00
Fe16+		182.29	49.46	3.65	3.65	4.95	4.95	799.96	56.00	16.00		0.00
Fe17+		177.00	53.64	3.54	3.54	5.36	5.36	824.58	56.00	17.00		0.00
Fe18+		172.18	57.88	3.44	3.44	5.79	5.79	848.49	56.00	18.00		0.00
Fe19+		167.75	62.18	3.36	3.36	6.22	6.22	871.74	56.00	19.00		0.00
Fe20+		163.68	66.53	3.27	3.27	6.65	6.65	894.39	56.00	20.00		0.00
Fe21+		159.91	70.93	3.20	3.20	7.09	7.09	916.47	56.00	21.00		0.00
Fe22+		156.42	75.38	3.13	3.13	7.54	7.54	938.04	56.00	22.00		0.00
Fe23+		153.16	79.88	3.06	3.06	7.99	7.99	959.12	56.00	23.00		0.00
Fe24+		150.12	84.52	3.00	3.00	8.45	8.45	979.75	56.00	24.00		0.00
Fe25+		147.28	89.30	2.95	2.95	8.93	8.93	999.95	56.00	25.00		0.00
Fe26+		144.60	94.12	2.89	2.89	9.41	9.41	1019.76	56.00	26.00		0.00
Step : 19	Numberions : 72
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
H1+		100.54	6.45	2.01	2.01	1.50	1.50	1443.82	1.00	1.00		0.00
3He2+		122.73	11.98	2.45	2.45	1.50	1.50	1178.88	3.00	2.00		0.00
He2+		142.61	11.76	2.85	2.85	1.50	1.50	1020.94	4.00	2.00		0.00
C3+		201.54	13.61	4.03	4.03	1.50	1.50	721.91	12.00	3.00		0.00
C4+		173.88	19.23	3.48	3.48	1.92	1.92	833.59	12.00	4.00		0.00
C5+		155.25	25.06	3.10	3.10	2.51	2.51	931.98	12.00	5.00		0.00
C6+		141.64	30.97	2.83	2.83	3.10	3.10	1020.94	12.00	6.00		0.00
O4+		200.12	16.97	4.00	4.00	1.70	1.70	721.91	16.00	4.00		0.00
O5+		178.58	22.42	3.57	3.57	2.24	2.24	807.12	16.00	5.00		0.00
O6+		162.84	28.00	3.26	3.26	2.80	2.80	884.16	16.00	6.00		0.00
O7+		150.71	33.74	3.01	3.01	3.37	3.37	955.00	16.00	7.00		0.00
O8+		141.00	39.44	2.82	2.82	3.94	3.94	1020.94	16.00	8.00		0.00
N4+		187.62	18.15	3.75	3.75	1.81	1.81	771.76	14.00	4.00		0.00
N5+		167.41	23.78	3.35	3.35	2.38	2.38	862.85	14.00	5.00		0.00
N6+		152.68	29.60	3.05	3.05	2.96	2.96	945.20	14.00	6.00		0.00
N7+		141.34	35.42	2.83	2.83	3.54	3.54	1020.94	14.00	7.00		0.00
Ne7+		167.74	29.74	3.35	3.35	2.97	2.97	854.18	20.00	7.00		0.00
Ne8+		156.95	35.24	3.14	3.14	3.52	3.52	913.15	20.00	8.00		0.00
Mg5+		216.53	17.91	4.33	4.33	1.79	1.79	659.01	24.00	5.00		0.00
Mg6+		197.48	22.75	3.95	3.95	2.27	2.27	721.91	24.00	6.00		0.00
Mg7+		182.80	27.77	3.66	3.66	2.78	2.78	779.75	24.00	7.00		0.00
Mg8+		171.06	32.94	3.42	3.42	3.29	3.29	833.59	24.00	8.00		0.00
Mg9+		161.37	38.24	3.23	3.23	3.82	3.82	884.16	24.00	9.00		0.00
Mg10+		153.22	43.68	3.06	3.06	4.37	4.37	931.98	24.00	10.00		0.00
Mg11+		146.23	49.15	2.92	2.92	4.92	4.92	977.47	24.00	11.00		0.00
Mg12+		140.16	54.69	2.80	2.80	5.47	5.47	1020.94	24.00	12.00		0.00
Si5+		235.72	16.25	4.71	4.71	1.63	1.63	610.13	28.00	5.00		0.00
Si6+		214.49	20.80	4.29	4.29	2.08	2.08	668.36	28.00	6.00		0.00
Si7+		198.22	25.54	3.96	3.96	2.55	2.55	721.91	28.00	7.00		0.00
Si8+		185.26	30.44	3.71	3.71	3.04	3.04	771.76	28.00	8.00		0.00
Si9+		174.61	35.46	3.49	3.49	3.55	3.55	818.57	28.00	9.00		0.00
Si10+		165.67	40.59	3.31	3.31	4.06	4.06	862.85	28.00	10.00		0.00
Si11+		158.03	45.83	3.16	3.16	4.58	4.58	904.96	28.00	11.00		0.00
Si12+		151.40	51.17	3.03	3.03	5.12	5.12	945.20	28.00	12.00		0.00
S5+		251.94	15.16	5.04	5.04	1.52	1.52	570.72	32.00	5.00		0.00
S6+		229.21	19.45	4.58	4.58	1.94	1.94	625.19	32.00	6.00		0.00
S7+		211.80	23.91	4.24	4.24	2.39	2.39	675.29	32.00	7.00		0.00
S8+		197.92	28.53	3.96	3.96	2.85	2.85	721.91	32.00	8.00		0.00
S9+		186.52	33.29	3.73	3.73	3.33	3.33	765.70	32.00	9.00		0.00
S10+		176.95	38.16	3.54	3.54	3.82	3.82	807.12	32.00	10.00		0.00
S11+		168.76	43.12	3.38	3.38	4.31	4.31	846.52	32.00	11.00		0.00
S12+		161.66	48.18	3.23	3.23	4.82	4.82	884.16	32.00	12.00		0.00
Ca6+		256.56	16.74	5.13	5.13	1.67	1.67	559.19	40.00	6.00		0.00
Ca7+		236.94	20.64	4.74	4.74	2.06	2.06	603.99	40.00	7.00		0.00
Ca8+		221.29	24.67	4.43	4.43	2.47	2.47	645.70	40.00	8.00		0.00
Ca9+		208.45	28.83	4.17	4.17	2.88	2.88	684.87	40.00	9.00		0.00
Ca10+		197.67	33.13	3.95	3.95	3.31	3.31	721.91	40.00	10.00		0.00
Ca11+		188.46	37.54	3.77	3.77	3.75	3.75	757.15	40.00	11.00		0.00
Ca12+		180.47	42.05	3.61	3.61	4.21	4.21	790.81	40.00	12.00		0.00
Ca13+		173.45	46.66	3.47	3.47	4.67	4.67	823.11	40.00	13.00		0.00
Ca14+		167.23	51.35	3.34	3.34	5.14	5.14	854.18	40.00	14.00		0.00
Fe6+		303.73	13.16	6.07	6.07	1.50	1.50	472.60	56.00	6.00		0.00
Fe7+		279.89	16.17	5.60	5.60	1.62	1.62	510.47	56.00	7.00		0.00
Fe8+		261.04	19.36	5.22	5.22	1.94	1.94	545.71	56.00	8.00		0.00
Fe9+		245.67	22.65	4.91	4.91	2.27	2.27	578.82	56.00	9.00		0.00
Fe10+		232.82	26.03	4.66	4.66	2.60	2.60	610.13	56.00	10.00		0.00
Fe11+		221.87	29.49	4.44	4.44	2.95	2.95	639.91	56.00	11.00		0.00
Fe12+		212.41	33.03	4.25	4.25	3.30	3.30	668.36	56.00	12.00		0.00
Fe13+		204.11	36.63	4.08	4.08	3.66	3.66	695.65	56.00	13.00		0.00
Fe14+		196.76	40.37	3.94	3.94	4.04	4.04	721.91	56.00	14.00		0.00
Fe15+		190.20	44.17	3.80	3.80	4.42	4.42	747.25	56.00	15.00		0.00
Fe16+		184.28	48.02	3.69	3.69	4.80	4.80	771.76	56.00	16.00		0.00
Fe17+		178.93	52.07	3.58	3.58	5.21	5.21	795.51	56.00	17.00		0.00
Fe18+		174.04	56.19	3.48	3.48	5.62	5.62	818.57	56.00	18.00		0.00
Fe19+		169.56	60.37	3.39	3.39	6.04	6.04	841.00	56.00	19.00		0.00
Fe20+		165.43	64.60	3.31	3.31	6.46	6.46	862.85	56.00	20.00		0.00
Fe21+		161.62	68.89	3.23	3.23	6.89	6.89	884.16	56.00	21.00		0.00
Fe22+		158.08	73.22	3.16	3.16	7.32	7.32	904.96	56.00	22.00		0.00
Fe23+		154.79	77.59	3.10	3.10	7.76	7.76	925.30	56.00	23.00		0.00
Fe24+		151.71	82.01	3.03	3.03	8.20	8.20	945.20	56.00	24.00		0.00
Fe25+		148.82	86.66	2.98	2.98	8.67	8.67	964.69	56.00	25.00		0.00
Fe26+		146.11	91.35	2.92	2.92	9.13	9.13	983.80	56.00	26.00		0.00
Step : 20	Numberions : 71
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
H1+		101.64	6.31	2.03	2.03	1.50	1.50	1392.92	1.00	1.00		0.00
3He2+		124.07	11.71	2.48	2.48	1.50	1.50	1137.31	3.00	2.00		0.00
He2+		144.13	11.50	2.88	2.88	1.50	1.50	984.94	4.00	2.00		0.00
C3+		203.76	13.26	4.08	4.08	1.50	1.50	696.46	12.00	3.00		0.00
C4+		175.77	18.75	3.52	3.52	1.87	1.87	804.20	12.00	4.00		0.00
C5+		156.92	24.44	3.14	3.14	2.44	2.44	899.13	12.00	5.00		0.00
C6+		143.15	30.22	2.86	2.86	3.02	3.02	984.94	12.00	6.00		0.00
O4+		202.31	16.53	4.05	4.05	1.65	1.65	696.46	16.00	4.00		0.00
O5+		180.51	21.85	3.61	3.61	2.18	2.18	778.67	16.00	5.00		0.00
O6+		164.59	27.29	3.29	3.29	2.73	2.73	852.99	16.00	6.00		0.00
O7+		152.32	32.89	3.05	3.05	3.29	3.29	921.33	16.00	7.00		0.00
O8+		142.50	38.48	2.85	2.85	3.85	3.85	984.94	16.00	8.00		0.00
N4+		189.68	17.68	3.79	3.79	1.77	1.77	744.55	14.00	4.00		0.00
N5+		169.23	23.18	3.38	3.38	2.32	2.32	832.43	14.00	5.00		0.00
N6+		154.32	28.85	3.09	3.09	2.89	2.89	911.88	14.00	6.00		0.00
N7+		142.84	34.56	2.86	2.86	3.46	3.46	984.94	14.00	7.00		0.00
Ne7+		169.53	28.94	3.39	3.39	2.89	2.89	824.06	20.00	7.00		0.00
Ne8+		158.61	34.31	3.17	3.17	3.43	3.43	880.96	20.00	8.00		0.00
Mg5+		218.88	17.41	4.38	4.38	1.74	1.74	635.78	24.00	5.00		0.00
Mg6+		199.60	22.13	3.99	3.99	2.21	2.21	696.46	24.00	6.00		0.00
Mg7+		184.75	27.03	3.70	3.70	2.70	2.70	752.26	24.00	7.00		0.00
Mg8+		172.86	32.06	3.46	3.46	3.21	3.21	804.20	24.00	8.00		0.00
Mg9+		163.07	37.23	3.26	3.26	3.72	3.72	852.99	24.00	9.00		0.00
Mg10+		154.82	42.53	3.10	3.10	4.25	4.25	899.13	24.00	10.00		0.00
Mg11+		147.76	47.89	2.96	2.96	4.79	4.79	943.01	24.00	11.00		0.00
Mg12+		141.62	53.29	2.83	2.83	5.33	5.33	984.94	24.00	12.00		0.00
Si5+		238.34	15.79	4.77	4.77	1.58	1.58	588.62	28.00	5.00		0.00
Si6+		216.84	20.21	4.34	4.34	2.02	2.02	644.80	28.00	6.00		0.00
Si7+		200.38	24.83	4.01	4.01	2.48	2.48	696.46	28.00	7.00		0.00
Si8+		187.25	29.61	3.74	3.74	2.96	2.96	744.55	28.00	8.00		0.00
Si9+		176.48	34.50	3.53	3.53	3.45	3.45	789.71	28.00	9.00		0.00
Si10+		167.43	39.51	3.35	3.35	3.95	3.95	832.43	28.00	10.00		0.00
Si11+		159.70	44.62	3.19	3.19	4.46	4.46	873.06	28.00	11.00		0.00
Si12+		152.99	49.82	3.06	3.06	4.98	4.98	911.88	28.00	12.00		0.00
S5+		254.75	14.72	5.10	5.10	1.50	1.50	550.60	32.00	5.00		0.00
S6+		231.73	18.90	4.63	4.63	1.89	1.89	603.15	32.00	6.00		0.00
S7+		214.10	23.24	4.28	4.28	2.32	2.32	651.48	32.00	7.00		0.00
S8+		200.06	27.74	4.00	4.00	2.77	2.77	696.46	32.00	8.00		0.00
S9+		188.52	32.38	3.77	3.77	3.24	3.24	738.71	32.00	9.00		0.00
S10+		178.83	37.13	3.58	3.58	3.71	3.71	778.67	32.00	10.00		0.00
S11+		170.55	41.97	3.41	3.41	4.20	4.20	816.67	32.00	11.00		0.00
S12+		163.36	46.90	3.27	3.27	4.69	4.69	852.99	32.00	12.00		0.00
Ca6+		259.41	16.26	5.19	5.19	1.63	1.63	539.48	40.00	6.00		0.00
Ca7+		239.53	20.06	4.79	4.79	2.01	2.01	582.70	40.00	7.00		0.00
Ca8+		223.70	23.99	4.47	4.47	2.40	2.40	622.93	40.00	8.00		0.00
Ca9+		210.70	28.04	4.21	4.21	2.80	2.80	660.72	40.00	9.00		0.00
Ca10+		199.79	32.22	4.00	4.00	3.22	3.22	696.46	40.00	10.00		0.00
Ca11+		190.47	36.51	3.81	3.81	3.65	3.65	730.45	40.00	11.00		0.00
Ca12+		182.38	40.90	3.65	3.65	4.09	4.09	762.93	40.00	12.00		0.00
Ca13+		175.28	45.40	3.51	3.51	4.54	4.54	794.09	40.00	13.00		0.00
Ca14+		168.99	49.97	3.38	3.38	5.00	5.00	824.06	40.00	14.00		0.00
Fe7+		283.03	15.70	5.66	5.66	1.57	1.57	492.47	56.00	7.00		0.00
Fe8+		263.93	18.82	5.28	5.28	1.88	1.88	526.47	56.00	8.00		0.00
Fe9+		248.35	22.02	4.97	4.97	2.20	2.20	558.41	56.00	9.00		0.00
Fe10+		235.34	25.31	4.71	4.71	2.53	2.53	588.62	56.00	10.00		0.00
Fe11+		224.25	28.69	4.49	4.49	2.87	2.87	617.35	56.00	11.00		0.00
Fe12+		214.67	32.13	4.29	4.29	3.21	3.21	644.80	56.00	12.00		0.00
Fe13+		206.27	35.64	4.13	4.13	3.56	3.56	671.13	56.00	13.00		0.00
Fe14+		198.83	39.26	3.98	3.98	3.93	3.93	696.46	56.00	14.00		0.00
Fe15+		192.19	42.97	3.84	3.84	4.30	4.30	720.90	56.00	15.00		0.00
Fe16+		186.20	46.72	3.72	3.72	4.67	4.67	744.55	56.00	16.00		0.00
Fe17+		180.78	50.61	3.62	3.62	5.06	5.06	767.46	56.00	17.00		0.00
Fe18+		175.83	54.63	3.52	3.52	5.46	5.46	789.71	56.00	18.00		0.00
Fe19+		171.30	58.70	3.43	3.43	5.87	5.87	811.35	56.00	19.00		0.00
Fe20+		167.12	62.82	3.34	3.34	6.28	6.28	832.43	56.00	20.00		0.00
Fe21+		163.27	66.99	3.27	3.27	6.70	6.70	852.99	56.00	21.00		0.00
Fe22+		159.68	71.21	3.19	3.19	7.12	7.12	873.06	56.00	22.00		0.00
Fe23+		156.35	75.48	3.13	3.13	7.55	7.55	892.68	56.00	23.00		0.00
Fe24+		153.23	79.78	3.06	3.06	7.98	7.98	911.88	56.00	24.00		0.00
Fe25+		150.31	84.22	3.01	3.01	8.42	8.42	930.68	56.00	25.00		0.00
Fe26+		147.57	88.78	2.95	2.95	8.88	8.88	949.11	56.00	26.00		0.00
Step : 21	Numberions : 71
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
H1+		102.70	6.19	2.05	2.05	1.50	1.50	1343.81	1.00	1.00		0.00
3He2+		125.35	11.47	2.51	2.51	1.50	1.50	1097.21	3.00	2.00		0.00
He2+		145.59	11.26	2.91	2.91	1.50	1.50	950.21	4.00	2.00		0.00
C3+		205.90	12.94	4.12	4.12	1.50	1.50	671.90	12.00	3.00		0.00
C4+		177.59	18.30	3.55	3.55	1.83	1.83	775.85	12.00	4.00		0.00
C5+		158.53	23.87	3.17	3.17	2.39	2.39	867.42	12.00	5.00		0.00
C6+		144.61	29.53	2.89	2.89	2.95	2.95	950.21	12.00	6.00		0.00
O4+		204.41	16.11	4.09	4.09	1.61	1.61	671.90	16.00	4.00		0.00
O5+		182.37	21.31	3.65	3.65	2.13	2.13	751.21	16.00	5.00		0.00
O6+		166.27	26.62	3.33	3.33	2.66	2.66	822.91	16.00	6.00		0.00
O7+		153.86	32.10	3.08	3.08	3.21	3.21	888.84	16.00	7.00		0.00
O8+		143.93	37.58	2.88	2.88	3.76	3.76	950.21	16.00	8.00		0.00
N4+		191.65	17.25	3.83	3.83	1.72	1.72	718.29	14.00	4.00		0.00
N5+		170.97	22.62	3.42	3.42	2.26	2.26	803.08	14.00	5.00		0.00
N6+		155.89	28.17	3.12	3.12	2.82	2.82	879.73	14.00	6.00		0.00
N7+		144.29	33.76	2.89	2.89	3.38	3.38	950.21	14.00	7.00		0.00
Ne7+		171.25	28.21	3.42	3.42	2.82	2.82	795.01	20.00	7.00		0.00
Ne8+		160.21	33.44	3.20	3.20	3.34	3.34	849.90	20.00	8.00		0.00
Mg5+		221.13	16.95	4.42	4.42	1.70	1.70	613.36	24.00	5.00		0.00
Mg6+		201.63	21.56	4.03	4.03	2.16	2.16	671.90	24.00	6.00		0.00
Mg7+		186.62	26.33	3.73	3.73	2.63	2.63	725.74	24.00	7.00		0.00
Mg8+		174.60	31.25	3.49	3.49	3.12	3.12	775.85	24.00	8.00		0.00
Mg9+		164.70	36.29	3.29	3.29	3.63	3.63	822.91	24.00	9.00		0.00
Mg10+		156.37	41.46	3.13	3.13	4.15	4.15	867.42	24.00	10.00		0.00
Mg11+		149.22	46.72	2.98	2.98	4.67	4.67	909.76	24.00	11.00		0.00
Mg12+		143.01	51.99	2.86	2.86	5.20	5.20	950.21	24.00	12.00		0.00
Si5+		240.86	15.36	4.82	4.82	1.54	1.54	567.86	28.00	5.00		0.00
Si6+		219.11	19.67	4.38	4.38	1.97	1.97	622.06	28.00	6.00		0.00
Si7+		202.45	24.18	4.05	4.05	2.42	2.42	671.90	28.00	7.00		0.00
Si8+		189.17	28.84	3.78	3.78	2.88	2.88	718.29	28.00	8.00		0.00
Si9+		178.27	33.62	3.57	3.57	3.36	3.36	761.87	28.00	9.00		0.00
Si10+		169.12	38.50	3.38	3.38	3.85	3.85	803.08	28.00	10.00		0.00
Si11+		161.30	43.49	3.23	3.23	4.35	4.35	842.27	28.00	11.00		0.00
Si12+		154.51	48.57	3.09	3.09	4.86	4.86	879.73	28.00	12.00		0.00
S5+		257.45	14.31	5.15	5.15	1.50	1.50	531.19	32.00	5.00		0.00
S6+		234.15	18.39	4.68	4.68	1.84	1.84	581.88	32.00	6.00		0.00
S7+		216.32	22.63	4.33	4.33	2.26	2.26	628.51	32.00	7.00		0.00
S8+		202.11	27.02	4.04	4.04	2.70	2.70	671.90	32.00	8.00		0.00
S9+		190.44	31.54	3.81	3.81	3.15	3.15	712.66	32.00	9.00		0.00
S10+		180.64	36.18	3.61	3.61	3.62	3.62	751.21	32.00	10.00		0.00
S11+		172.26	40.90	3.45	3.45	4.09	4.09	787.88	32.00	11.00		0.00
S12+		164.99	45.71	3.30	3.30	4.57	4.57	822.91	32.00	12.00		0.00
Ca6+		262.14	15.82	5.24	5.24	1.58	1.58	520.45	40.00	6.00		0.00
Ca7+		242.03	19.52	4.84	4.84	1.95	1.95	562.15	40.00	7.00		0.00
Ca8+		226.01	23.35	4.52	4.52	2.34	2.34	600.97	40.00	8.00		0.00
Ca9+		212.86	27.30	4.26	4.26	2.73	2.73	637.42	40.00	9.00		0.00
Ca10+		201.83	31.37	4.04	4.04	3.14	3.14	671.90	40.00	10.00		0.00
Ca11+		192.40	35.56	3.85	3.85	3.56	3.56	704.70	40.00	11.00		0.00
Ca12+		184.22	39.84	3.68	3.68	3.98	3.98	736.03	40.00	12.00		0.00
Ca13+		177.04	44.22	3.54	3.54	4.42	4.42	766.09	40.00	13.00		0.00
Ca14+		170.67	48.68	3.41	3.41	4.87	4.87	795.01	40.00	14.00		0.00
Fe7+		286.05	15.28	5.72	5.72	1.53	1.53	475.11	56.00	7.00		0.00
Fe8+		266.71	18.31	5.33	5.33	1.83	1.83	507.91	56.00	8.00		0.00
Fe9+		250.94	21.44	5.02	5.02	2.14	2.14	538.72	56.00	9.00		0.00
Fe10+		237.76	24.65	4.76	4.76	2.46	2.46	567.86	56.00	10.00		0.00
Fe11+		226.55	27.94	4.53	4.53	2.79	2.79	595.58	56.00	11.00		0.00
Fe12+		216.84	31.30	4.34	4.34	3.13	3.13	622.06	56.00	12.00		0.00
Fe13+		208.35	34.72	4.17	4.17	3.47	3.47	647.46	56.00	13.00		0.00
Fe14+		200.82	38.24	4.02	4.02	3.82	3.82	671.90	56.00	14.00		0.00
Fe15+		194.10	41.85	3.88	3.88	4.19	4.19	695.49	56.00	15.00		0.00
Fe16+		188.05	45.52	3.76	3.76	4.55	4.55	718.29	56.00	16.00		0.00
Fe17+		182.56	49.26	3.65	3.65	4.93	4.93	740.40	56.00	17.00		0.00
Fe18+		177.56	53.18	3.55	3.55	5.32	5.32	761.87	56.00	18.00		0.00
Fe19+		172.97	57.15	3.46	3.46	5.72	5.72	782.74	56.00	19.00		0.00
Fe20+		168.75	61.17	3.38	3.38	6.12	6.12	803.08	56.00	20.00		0.00
Fe21+		164.85	65.24	3.30	3.30	6.52	6.52	822.91	56.00	21.00		0.00
Fe22+		161.22	69.36	3.22	3.22	6.94	6.94	842.27	56.00	22.00		0.00
Fe23+		157.85	73.52	3.16	3.16	7.35	7.35	861.20	56.00	23.00		0.00
Fe24+		154.70	77.72	3.09	3.09	7.77	7.77	879.73	56.00	24.00		0.00
Fe25+		151.74	81.96	3.03	3.03	8.20	8.20	897.87	56.00	25.00		0.00
Fe26+		148.97	86.41	2.98	2.98	8.64	8.64	915.65	56.00	26.00		0.00
Step : 22	Numberions : 71
Name		xpos	ypos	sigxp	sigxm	sigyp	sigym	vel	mass	charge		peakhigh
H1+		103.71	6.08	2.07	2.07	1.50	1.50	1296.43	1.00	1.00		0.00
3He2+		126.58	11.24	2.53	2.53	1.50	1.50	1058.53	3.00	2.00		0.00
He2+		147.00	11.03	2.94	2.94	1.50	1.50	916.71	4.00	2.00		0.00
C3+		207.94	12.64	4.16	4.16	1.50	1.50	648.21	12.00	3.00		0.00
C4+		179.33	17.89	3.59	3.59	1.79	1.79	748.49	12.00	4.00		0.00
C5+		160.07	23.33	3.20	3.20	2.33	2.33	836.84	12.00	5.00		0.00
C6+		146.00	28.89	2.92	2.92	2.89	2.89	916.71	12.00	6.00		0.00
O4+		206.43	15.72	4.13	4.13	1.57	1.57	648.21	16.00	4.00		0.00
O5+		184.15	20.82	3.68	3.68	2.08	2.08	724.72	16.00	5.00		0.00
O6+		167.88	26.01	3.36	3.36	2.60	2.60	793.90	16.00	6.00		0.00
O7+		155.34	31.37	3.11	3.11	3.14	3.14	857.50	16.00	7.00		0.00
O8+		145.31	36.75	2.91	2.91	3.68	3.68	916.71	16.00	8.00		0.00
N4+		193.55	16.84	3.87	3.87	1.68	1.68	692.97	14.00	4.00		0.00
N5+		172.64	22.11	3.45	3.45	2.21	2.21	774.76	14.00	5.00		0.00
N6+		157.40	27.53	3.15	3.15	2.75	2.75	848.71	14.00	6.00		0.00
N7+		145.67	33.02	2.91	2.91	3.30	3.30	916.71	14.00	7.00		0.00
Ne7+		172.90	27.53	3.46	3.46	2.75	2.75	766.98	20.00	7.00		0.00
Ne8+		161.74	32.64	3.23	3.23	3.26	3.26	819.93	20.00	8.00		0.00
Mg5+		223.29	16.53	4.47	4.47	1.65	1.65	591.73	24.00	5.00		0.00
Mg6+		203.58	21.02	4.07	4.07	2.10	2.10	648.21	24.00	6.00		0.00
Mg7+		188.41	25.69	3.77	3.77	2.57	2.57	700.15	24.00	7.00		0.00
Mg8+		176.27	30.49	3.53	3.53	3.05	3.05	748.49	24.00	8.00		0.00
Mg9+		166.27	35.42	3.33	3.33	3.54	3.54	793.90	24.00	9.00		0.00
Mg10+		157.84	40.47	3.16	3.16	4.05	4.05	836.84	24.00	10.00		0.00
Mg11+		150.63	45.63	3.01	3.01	4.56	4.56	877.68	24.00	11.00		0.00
Mg12+		144.35	50.78	2.89	2.89	5.08	5.08	916.71	24.00	12.00		0.00
Si5+		243.28	14.96	4.87	4.87	1.50	1.50	547.84	28.00	5.00		0.00
Si6+		221.28	19.17	4.43	4.43	1.92	1.92	600.13	28.00	6.00		0.00
Si7+		204.43	23.57	4.09	4.09	2.36	2.36	648.21	28.00	7.00		0.00
Si8+		191.01	28.12	3.82	3.82	2.81	2.81	692.97	28.00	8.00		0.00
Si9+		179.99	32.80	3.60	3.60	3.28	3.28	735.00	28.00	9.00		0.00
Si10+		170.74	37.57	3.41	3.41	3.76	3.76	774.76	28.00	10.00		0.00
Si11+		162.83	42.44	3.26	3.26	4.24	4.24	812.58	28.00	11.00		0.00
Si12+		155.98	47.40	3.12	3.12	4.74	4.74	848.71	28.00	12.00		0.00
S5+		260.05	13.94	5.20	5.20	1.50	1.50	512.46	32.00	5.00		0.00
S6+		236.48	17.92	4.73	4.73	1.79	1.79	561.37	32.00	6.00		0.00
S7+		218.44	22.05	4.37	4.37	2.21	2.21	606.35	32.00	7.00		0.00
S8+		204.08	26.34	4.08	4.08	2.63	2.63	648.21	32.00	8.00		0.00
S9+		192.28	30.76	3.85	3.85	3.08	3.08	687.53	32.00	9.00		0.00
S10+		182.38	35.30	3.65	3.65	3.53	3.53	724.72	32.00	10.00		0.00
S11+		173.91	39.91	3.48	3.48	3.99	3.99	760.10	32.00	11.00		0.00
S12+		166.56	44.61	3.33	3.33	4.46	4.46	793.90	32.00	12.00		0.00
Ca6+		264.76	15.41	5.30	5.30	1.54	1.54	502.10	40.00	6.00		0.00
Ca7+		244.43	19.02	4.89	4.89	1.90	1.90	542.33	40.00	7.00		0.00
Ca8+		228.23	22.76	4.56	4.56	2.28	2.28	579.78	40.00	8.00		0.00
Ca9+		214.94	26.62	4.30	4.30	2.66	2.66	614.95	40.00	9.00		0.00
